# Type,FX4000
# Serial Number,FX4K261305
# Timestamp,2026-06-10 11:45:45
# Integration Time (ms),50.0
# Average Count,3

Wavelength (nm),Intensity
258.8936152400612,1653.6666666666667
258.98478201335513,1629.3333333333333
259.0759504323016,1627.3333333333333
259.16712049616063,1658.3333333333333
259.25829220419234,1612.6666666666667
259.34946555565716,1600.6666666666667
259.4406405498151,1589.3333333333333
259.53181718592634,1616.3333333333333
259.6229954632513,1671.0
259.71417538104987,1612.3333333333333
259.8053569385826,1613.6666666666667
259.89654013510943,1627.0
259.9877249698906,1662.6666666666667
260.0789114421864,1618.0
260.170099551257,1599.0
260.2612892963625,1636.6666666666667
260.35248067676326,1623.3333333333333
260.4436736917194,1583.3333333333333
260.5348683404911,1584.3333333333333
260.62606462233856,1576.6666666666667
260.71726253652196,1630.0
260.8084620823016,1613.3333333333333
260.89966325893766,1602.6666666666667
260.99086606569017,1617.6666666666667
261.08207050181954,1622.6666666666667
261.1732765665859,1595.0
261.2644842592494,1623.6666666666667
261.35569357907036,1591.0
261.44690452530887,1625.3333333333333
261.5381170972251,1582.0
261.6293312940794,1606.0
261.7205471151318,1632.0
261.8117645596426,1636.3333333333333
261.902983626872,1623.0
261.9942043160802,1609.3333333333333
262.08542662652735,1643.3333333333333
262.17665055747364,1638.3333333333333
262.26787610817934,1629.0
262.3591032779047,1628.3333333333333
262.45033206590966,1614.6666666666667
262.54156247145477,1620.6666666666667
262.6327944938,1600.3333333333333
262.7240281322056,1604.3333333333333
262.8152633859318,1593.3333333333333
262.9065002542388,1616.3333333333333
262.9977387363867,1642.0
263.08897883163587,1641.6666666666667
263.18022053924636,1593.3333333333333
263.27146385847846,1650.3333333333333
263.3627087885924,1660.0
263.4539553288481,1632.6666666666667
263.5452034785062,1614.6666666666667
263.6364532368265,1598.0
263.7277046030696,1634.3333333333333
263.81895757649534,1588.6666666666667
263.9102121563642,1618.0
264.00146834193606,1651.0
264.0927261324714,1622.0
264.1839855272302,1627.6666666666667
264.27524652547294,1650.0
264.36650912645956,1640.6666666666667
264.4577733294504,1603.3333333333333
264.54903913370566,1604.0
264.64030653848533,1596.3333333333333
264.73157554305,1578.0
264.8228461466596,1611.0
264.9141183485743,1627.0
265.00539214805434,1608.0
265.09666754436006,1596.0
265.1879445367515,1626.6666666666667
265.27922312448896,1656.0
265.37050330683263,1641.3333333333333
265.46178508304257,1633.0
265.5530684523792,1646.0
